        cher_lg_Tank  |                root  |                          tank  |                                    0*cm 0*cm 0*cm  |                       0*deg 0*deg 0*deg  | FF9900   |            Polycone  |0*deg 360*deg 4 65*cm 67*cm 67*cm 85*cm 144*cm 155*cm 265*cm 265*cm 194*cm 209.01*cm 209.01*cm 301*cm  |    SL_LGCCgas_SIDIS  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
 cher_lg_PMT_30_3_41  |        cher_lg_Tank  |          PMT number 1 0 2 5 0  |                   63.311*cm 233.061*cm 242.534*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 3 pixel manual 41 
 cher_lg_PMT_30_3_42  |        cher_lg_Tank  |          PMT number 1 0 2 5 1  |                   63.393*cm 233.345*cm 243.113*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 3 pixel manual 42 
 cher_lg_PMT_30_3_43  |        cher_lg_Tank  |          PMT number 1 0 2 5 2  |                   63.476*cm 233.628*cm 243.692*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 3 pixel manual 43 
 cher_lg_PMT_30_3_44  |        cher_lg_Tank  |          PMT number 1 0 2 5 3  |                   63.558*cm 233.911*cm 244.271*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 3 pixel manual 44 
 cher_lg_PMT_30_3_45  |        cher_lg_Tank  |          PMT number 1 0 2 5 4  |                   63.640*cm 234.195*cm 244.850*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 3 pixel manual 45 
 cher_lg_PMT_30_3_46  |        cher_lg_Tank  |          PMT number 1 0 2 5 5  |                   63.723*cm 234.478*cm 245.429*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 3 pixel manual 46 
 cher_lg_PMT_30_3_47  |        cher_lg_Tank  |          PMT number 1 0 2 5 6  |                   63.805*cm 234.762*cm 246.008*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 3 pixel manual 47 
 cher_lg_PMT_30_3_48  |        cher_lg_Tank  |          PMT number 1 0 2 5 7  |                   63.887*cm 235.045*cm 246.588*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 3 pixel manual 48 
 cher_lg_PMT_30_3_49  |        cher_lg_Tank  |          PMT number 1 0 2 6 0  |                   63.935*cm 232.880*cm 242.534*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 3 pixel manual 49 
 cher_lg_PMT_30_3_50  |        cher_lg_Tank  |          PMT number 1 0 2 6 1  |                   64.017*cm 233.163*cm 243.113*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 3 pixel manual 50 
 cher_lg_PMT_30_3_51  |        cher_lg_Tank  |          PMT number 1 0 2 6 2  |                   64.100*cm 233.447*cm 243.692*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 3 pixel manual 51 
 cher_lg_PMT_30_3_52  |        cher_lg_Tank  |          PMT number 1 0 2 6 3  |                   64.182*cm 233.730*cm 244.271*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 3 pixel manual 52 
 cher_lg_PMT_30_3_53  |        cher_lg_Tank  |          PMT number 1 0 2 6 4  |                   64.264*cm 234.013*cm 244.850*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 3 pixel manual 53 
 cher_lg_PMT_30_3_54  |        cher_lg_Tank  |          PMT number 1 0 2 6 5  |                   64.347*cm 234.297*cm 245.429*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 3 pixel manual 54 
 cher_lg_PMT_30_3_55  |        cher_lg_Tank  |          PMT number 1 0 2 6 6  |                   64.429*cm 234.580*cm 246.008*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 3 pixel manual 55 
 cher_lg_PMT_30_3_56  |        cher_lg_Tank  |          PMT number 1 0 2 6 7  |                   64.511*cm 234.864*cm 246.588*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 3 pixel manual 56 
 cher_lg_PMT_30_3_57  |        cher_lg_Tank  |          PMT number 1 0 2 7 0  |                   64.559*cm 232.699*cm 242.534*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 3 pixel manual 57 
 cher_lg_PMT_30_3_58  |        cher_lg_Tank  |          PMT number 1 0 2 7 1  |                   64.642*cm 232.982*cm 243.113*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 3 pixel manual 58 
 cher_lg_PMT_30_3_59  |        cher_lg_Tank  |          PMT number 1 0 2 7 2  |                   64.724*cm 233.265*cm 243.692*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 3 pixel manual 59 
 cher_lg_PMT_30_3_60  |        cher_lg_Tank  |          PMT number 1 0 2 7 3  |                   64.806*cm 233.549*cm 244.271*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 3 pixel manual 60 
 cher_lg_PMT_30_3_61  |        cher_lg_Tank  |          PMT number 1 0 2 7 4  |                   64.889*cm 233.832*cm 244.850*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 3 pixel manual 61 
 cher_lg_PMT_30_3_62  |        cher_lg_Tank  |          PMT number 1 0 2 7 5  |                   64.971*cm 234.116*cm 245.429*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 3 pixel manual 62 
 cher_lg_PMT_30_3_63  |        cher_lg_Tank  |          PMT number 1 0 2 7 6  |                   65.053*cm 234.399*cm 246.008*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 3 pixel manual 63 
 cher_lg_PMT_30_3_64  |        cher_lg_Tank  |          PMT number 1 0 2 7 7  |                   65.136*cm 234.682*cm 246.588*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 3 pixel manual 64 
cher_lg_PMT_Window_30_0_2  |        cher_lg_Tank  |      PMT number window 30 0 2  |                   62.642*cm 234.252*cm 244.599*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff00ff   |                 Box  |                                2.5999*cm 2.5999*cm 0.075*cm  |      SL_H12700UVwin  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
cher_lg_PMT_lightBlock_30_0_2  |        cher_lg_Tank  |  PMT number lightBlock 30 0 2  |                   63.141*cm 235.972*cm 243.687*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 0000ff   |                 Box  |                                 2.5999*cm 2.5999*cm 0.01*cm  |      SL_H12700UVwin  |                  no  |     1   |     1   |     1   |   1   |   1   |mirror: LGC_PMT_LightStop  |              mirror  |                                      no 
  cher_lg_PMT_30_4_1  |        cher_lg_Tank  |          PMT number 1 1 0 0 0  |                   63.866*cm 227.983*cm 233.267*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 1 
  cher_lg_PMT_30_4_2  |        cher_lg_Tank  |          PMT number 1 1 0 0 1  |                   63.949*cm 228.267*cm 233.846*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 2 
  cher_lg_PMT_30_4_3  |        cher_lg_Tank  |          PMT number 1 1 0 0 2  |                   64.031*cm 228.550*cm 234.425*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 3 
  cher_lg_PMT_30_4_4  |        cher_lg_Tank  |          PMT number 1 1 0 0 3  |                   64.113*cm 228.833*cm 235.005*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 4 
  cher_lg_PMT_30_4_5  |        cher_lg_Tank  |          PMT number 1 1 0 0 4  |                   64.196*cm 229.117*cm 235.584*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 5 
  cher_lg_PMT_30_4_6  |        cher_lg_Tank  |          PMT number 1 1 0 0 5  |                   64.278*cm 229.400*cm 236.163*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 6 
  cher_lg_PMT_30_4_7  |        cher_lg_Tank  |          PMT number 1 1 0 0 6  |                   64.360*cm 229.684*cm 236.742*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 7 
  cher_lg_PMT_30_4_8  |        cher_lg_Tank  |          PMT number 1 1 0 0 7  |                   64.442*cm 229.967*cm 237.321*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 8 
  cher_lg_PMT_30_4_9  |        cher_lg_Tank  |          PMT number 1 1 0 1 0  |                   64.490*cm 227.802*cm 233.267*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 9 
